postcode,point_coordinates,street,city,state,lat,long
31400,POINT(4.6114 101.1043),Anika Selera Centre,Ipoh,Perak,4.6114,101.1043
31407,POINT(4.6118 101.1135),Taman Ipoh - Peti Surat 1 & ke atas,Ipoh,Perak,4.6118,101.1135
31409,POINT(4.6118 101.1135),Taman Ipoh - Beg Berkunci,Ipoh,Perak,4.6118,101.1135
31450,POINT(4.5904 101.0807),Bukit Kledang Indah,Ipoh,Perak,4.5904,101.0807
31500,POINT(4.5773 101.0857),Bandar Pengkalan Indah,Ipoh,Perak,4.5773,101.0857
31550,POINT(4.5117 100.9917),Bandar Sri Pengkalan,Pusing,Perak,4.5117,100.9917
31560,POINT(4.4892 100.9387),Kampung Piandang,Pusing,Perak,4.4892,100.9387
31600,POINT(4.5193 101.1153),Desa Lawan Kuda,Gopeng,Perak,4.5193,101.1153
31610,POINT(4.6123 101.0937),Changkat Legong,Gopeng,Perak,4.6123,101.0937
31650,POINT(4.5756 101.0788),Dataran Pengkalan Barat,Ipoh,Perak,4.5756,101.0788
31700,POINT(4.3844 101.1174),Changkat Bendera,Malim Nawar,Perak,4.3844,101.1174
31750,POINT(4.4306 101.014),Bali,Tronoh,Perak,4.4306,101.014
31800,POINT(4.3912 101.0461),Changkat Tin,Tanjong Tualang,Perak,4.3912,101.0461
31850,POINT(4.3641 101.1539),Jalan Baru ( Kuala Dipang ),Jeram,Perak,4.3641,101.1539
31900,POINT(4.3551 101.1252),Aston Settelement,Kampar,Perak,4.3551,101.1252
31907,POINT(4.311 101.1519),Kampar - Peti Surat,Kampar,Perak,4.311,101.1519
31909,POINT(4.311 101.1519),Kampar - Beg BerKunci,Kampar,Perak,4.311,101.1519
31910,POINT(4.3633 101.0817),Ayer Hitam Labu,Kampar,Perak,4.3633,101.0817
31920,POINT(4.4423 101.1131),Kampung Tersusun Air Kuning,Mambang Di Awan,Perak,4.4423,101.1131
31950,POINT(4.3333 101.0979),Kampung Baru Ayer Kuning,Mambang Di Awan,Perak,4.3333,101.0979
32000,POINT(4.3227 100.8021),Acheh Baru,Sitiawan,Perak,4.3227,100.8021
32040,POINT(4.602 100.7979),Bangunan Mahkamah Majistret,Seri Manjong,Perak,4.602,100.7979
32100,POINT(4.8073 100.8),Pengkalan Tentera Laut Diraja Malaysia (TLDM),TLDM Lumut,Perak,4.8073,100.8
32200,POINT(4.317 100.7977),Batu 1 Jalan Lumut,Lumut,Perak,4.317,100.7977
32300,POINT(4.2597 100.6095),Jalan Belakang Pangkor,Pangkor,Perak,4.2597,100.6095
32400,POINT(4.3674 100.8604),Api Kong,Ayer Tawar,Perak,4.3674,100.8604
32500,POINT(4.2702 100.8909),Belakang Taman Teck Seng,Changkat Keruing,Perak,4.2702,100.8909
32600,POINT(4.3587 100.9673),Ayer Mati,Bota,Perak,4.3587,100.9673
32610,POINT(4.4301 101.012),Bandar Baru Seri Iskandar,Bandar Seri Iskandar,Perak,4.4301,101.012
32700,POINT(4.7499 100.837),Batu Hampar,Bruas,Perak,4.7499,100.837
32800,POINT(4.5504 100.9064),Alor Kechor,Parit,Perak,4.5504,100.9064
32900,POINT(4.385 100.9163),Bota Kiri,Lambor Kanan,Perak,4.385,100.9163
33000,POINT(4.7073 100.9381),Bendang Panjang,Kuala Kangsar,Perak,4.7073,100.9381
33007,POINT(4.7727 100.9403),Kuala Kangsar - Peti Surat,Kuala Kangsar,Perak,4.7727,100.9403
33009,POINT(4.7727 100.9403),Kuala Kangsar - Beg BerKunci,Kuala Kangsar,Perak,4.7727,100.9403
33010,POINT(4.7991 100.9087),Hujong Tanjong,Kuala Kangsar,Perak,4.7991,100.9087
33020,POINT(4.8069 100.9321),Bendung Ujib,Kuala Kangsar,Perak,4.8069,100.9321
33030,POINT(4.8675 100.958),Kampung Belukar Kunyit,Kuala Kangsar,Perak,4.8675,100.958
33040,POINT(4.7272 100.9564),Bendang Kering,Kuala Kangsar,Perak,4.7272,100.9564
33100,POINT(5.4731 101.0105),Bukit Berapit,Pengkalan Hulu,Perak,5.4731,101.0105
33200,POINT(5.4297 101.0342),Intan,Intan,Perak,5.4297,101.0342
33300,POINT(5.2806 101.1007),Ayer Ganda,Gerik,Perak,5.2806,101.1007
33310,POINT(5.3477 101.0651),Ayer Musang,Gerik,Perak,5.3477,101.0651
33320,POINT(5.4506 101.1319),Bandariang,Gerik,Perak,5.4506,101.1319
33400,POINT(4.9846 100.973),Batu Dinding,Lenggong,Perak,4.9846,100.973
33410,POINT(5.1139 101.0489),Ayer Bogak,Lenggong,Perak,5.1139,101.0489
33420,POINT(5.1596 101.0009),Ayer Kala,Lenggong,Perak,5.1596,101.0009
33500,POINT(4.8496 100.9456),Aras Estate,Sauk,Perak,4.8496,100.9456
33600,POINT(4.8218 100.946),Beluru,Enggor,Perak,4.8218,100.946
33700,POINT(4.8174 100.8677),Bawah Gunung,Padang Rengas,Perak,4.8174,100.8677
33800,POINT(4.6523 100.8827),Ara Panjang,Manong,Perak,4.6523,100.8827
34000,POINT(4.7969 100.7934),Asam Kumbang,Taiping,Perak,4.7969,100.7934
34007,POINT(4.8541 100.7376),Taiping - Peti Surat (1 - 80),Taiping,Perak,4.8541,100.7376
34008,POINT(4.8541 100.7376),Taiping - Peti Surat (81 & ke atas),Taiping,Perak,4.8541,100.7376
34009,POINT(4.8541 100.7376),Taiping - Beg BerKunci,Taiping,Perak,4.8541,100.7376
34010,POINT(4.7024 100.7738),Kampung Api Sungai,Taiping,Perak,4.7024,100.7738
34020,POINT(4.8719 100.7297),Batu 11 Balik Bukit,Taiping,Perak,4.8719,100.7297
34030,POINT(4.7348 100.8402),Banggol Chempaka,Taiping,Perak,4.7348,100.8402
34100,POINT(4.829 100.8841),Jalan Abdul Karim,Selama,Perak,4.829,100.8841
34120,POINT(5.1677 100.6876),Taman Seri Jaya,Selama,Perak,5.1677,100.6876
34130,POINT(4.9877 100.756),Felda Ijok,Selama,Perak,4.9877,100.756
34140,POINT(5.0506 100.813),Banggol Jas,Rantau Panjang,Perak,5.0506,100.813
34200,POINT(4.907 100.6029),Jalan Bawah Sungai Bakau,Parit Buntar,Perak,4.907,100.6029
34250,POINT(4.9011 100.5731),Bagan Cina,Tanjong Piandang,Perak,4.9011,100.5731
34300,POINT(4.8687 100.6968),Alor Penyengat,Bagan Serai,Perak,4.8687,100.6968
34310,POINT(4.9058 100.7568),Bukit Merah,Bagan Serai,Perak,4.9058,100.7568
34350,POINT(4.9211 100.5186),Bagan Seberang,Kuala Kurau,Perak,4.9211,100.5186
34400,POINT(4.9211 100.7084),Alor Setanggok,Simpang Ampat Semanggol,Perak,4.9211,100.7084
34500,POINT(4.9553 100.8398),Anak Kurau,Batu Kurau,Perak,4.9553,100.8398
34510,POINT(5.1211 100.7783),Ayer Simpol,Batu Kurau,Perak,5.1211,100.7783
34520,POINT(4.9876 100.8302),Ayer Hitam,Batu Kurau,Perak,4.9876,100.8302
34600,POINT(4.8263 100.7717),Bukit Jana,Kamunting,Perak,4.8263,100.7717
34650,POINT(4.9204 100.6607),Kampung Baru,Kuala Sepetang,Perak,4.9204,100.6607
34700,POINT(4.7183 100.7986),Ayer Putih,Simpang,Perak,4.7183,100.7986
34750,POINT(4.7804 100.7247),Bagan Midah,Matang,Perak,4.7804,100.7247
34800,POINT(4.6539 100.7739),Ayer Terjun,Trong,Perak,4.6539,100.7739
34850,POINT(4.7067 100.832),Ayer Kuning,Changkat Jering,Perak,4.7067,100.832
34900,POINT(4.5708 100.6901),Bagan Panchor,Pantai Remis,Perak,4.5708,100.6901
34950,POINT(5.1873 100.5156),Bagan Samak,Bandar Baharu,Kedah,5.1873,100.5156
35000,POINT(4.3279 101.1595),Batang Estate,Tapah,Perak,4.3279,101.1595
35007,POINT(4.204 101.261),Tapah - Peti Surat,Tapah,Perak,4.204,101.261
35009,POINT(4.204 101.261),Tapah - Beg Berkunci,Tapah,Perak,4.204,101.261
35300,POINT(4.3111 101.2339),Chenderiang,Chenderiang,Perak,4.3111,101.2339
35350,POINT(4.3504 101.1622),Jalan Kampar - Temoh,Temoh,Perak,4.3504,101.1622
35400,POINT(4.2684 101.1236),Banir New Village,Tapah Road,Perak,4.2684,101.1236
35500,POINT(4.1787 101.2265),Bedrock Estate,Bidor,Perak,4.1787,101.2265
35600,POINT(4.112 101.2529),Belakang Pasar,Sungkai,Perak,4.112,101.2529
35700,POINT(3.9577 101.3342),Felda Trolak Timur,Trolak,Perak,3.9577,101.3342
35800,POINT(4.0303 101.294),Bandar Baru,Slim River,Perak,4.0303,101.294
35820,POINT(3.814 101.4223),Felda Sungai Behrang,Slim River,Perak,3.814,101.4223
35900,POINT(3.9159 101.3812),Changkat Asa,Tanjong Malim,Perak,3.9159,101.3812
35907,POINT(3.6913 101.5236),Tanjong Malim - Peti Surat,Tanjong Malim,Perak,3.6913,101.5236
35909,POINT(3.6913 101.5236),Tanjong Malim - Beg BerKunci,Tanjong Malim,Perak,3.6913,101.5236
35910,POINT(3.8618 101.4197),Kampung Sekolah,Tanjong Malim,Perak,3.8618,101.4197
35950,POINT(3.889 101.4121),Balai Polis Behrang Stesen,Behrang Stesen,Perak,3.889,101.4121
36000,POINT(4.1739 101.0194),Antek Avenue,Teluk Intan,Perak,4.1739,101.0194
36007,POINT(4.0124 101.018),Teluk Intan - Peti Surat (1 - 80),Teluk Intan,Perak,4.0124,101.018
36008,POINT(4.0124 101.018),Bandan Pencegah Rasuah Jalan Speedy,Teluk Intan,Perak,4.0124,101.018
36009,POINT(4.0124 101.018),Teluk Intan - Beg Berkunci,Teluk Intan,Perak,4.0124,101.018
36010,POINT(4.4706 100.8573),Kampung Batu 9,Teluk Intan,Perak,4.4706,100.8573
36020,POINT(4.1912 101.0374),Kampung Baru (Km 19),Teluk Intan,Perak,4.1912,101.0374
36030,POINT(4.1617 101.0354),Ayer Hitam,Teluk Intan,Perak,4.1617,101.0354
36100,POINT(3.9793 100.7593),Bagan Datoh,Bagan Datoh,Perak,3.9793,100.7593
36110,POINT(4.1077 100.9751),Kampung Simpang Ampat Rungkup,Teluk Intan,Perak,4.1077,100.9751
36200,POINT(3.9955 100.768),Bagan Pasir Laut,Selekoh,Perak,3.9955,100.768
36207,POINT(3.9167 100.759),Selekoh - Peti Surat,Selekoh,Perak,3.9167,100.759
36209,POINT(3.9167 100.759),Selekoh - Beg BerKunci,Selekoh,Perak,3.9167,100.759
36300,POINT(4.0448 100.8621),Kampung Bagan Parit 4,Sungai Sumun,Perak,4.0448,100.8621
36307,POINT(3.9014 100.8616),Sungai Sumun - Peti Surat,Sungai Sumun,Perak,3.9014,100.8616
36309,POINT(3.9014 100.8616),Sungai Sumun - Beg BerKunci,Sungai Sumun,Perak,3.9014,100.8616
36400,POINT(4.0333 100.9471),Bagan Lalang,Hutan Melintang,Perak,4.0333,100.9471
36500,POINT(3.9111 101.2078),Bahagian Selangor,Ulu Bernam,Perak,3.9111,101.2078
36600,POINT(4.2992 101.0101),Chenderong Balai,Chenderong Balai,Perak,4.2992,101.0101
36700,POINT(4.2015 101.0814),Degong Ratanui Camp,Langkap,Perak,4.2015,101.0814
36750,POINT(4.3082 101.0173),Chikus,Chikus,Perak,4.3082,101.0173
36800,POINT(4.3923 100.9307),Bandar Tua,Kampung Gajah,Perak,4.3923,100.9307
36810,POINT(4.4818 100.8377),Bandar Ayer,Kampung Gajah,Perak,4.4818,100.8377
39000,POINT(4.3972 101.4559),Carnation Park (Block A - E),Tanah Rata,Pahang,4.3972,101.4559
39007,POINT(4.4738 101.3786),Ladang Sungai Palas,Tanah Rata,Pahang,4.4738,101.3786
39009,POINT(4.4738 101.3786),Ladang The Bharat,Tanah Rata,Pahang,4.4738,101.3786
39010,POINT(4.1864 101.6687),Kampung Raja,Tanah Rata,Pahang,4.1864,101.6687
39100,POINT(4.3557 101.6275),Arked Peladang,Brinchang,Pahang,4.3557,101.6275
39200,POINT(4.2961 101.5451),Bertam Valley,Ringlet,Pahang,4.2961,101.5451
40000,POINT(3.0797 101.5186),Bukit Raja Selatan,Shah Alam,Selangor,3.0797,101.5186
40100,POINT(3.0799 101.5334),Jalan Aerobatik 13/43,Shah Alam,Selangor,3.0799,101.5334
40150,POINT(3.11 101.5538),Batu Tiga,Shah Alam,Selangor,3.11,101.5538
40160,POINT(3.1643 101.5584),Bandar Baru Sungai Buloh,Shah Alam,Selangor,3.1643,101.5584
40170,POINT(3.0733 101.5054),Alam Budiman Seksyen U10,Shah Alam,Selangor,3.0733,101.5054
40200,POINT(3.0544 101.5169),Jalan Asam Jawa 16/15,Shah Alam,Selangor,3.0544,101.5169
40300,POINT(3.0549 101.5314),Jalan Analisis 23/13,Shah Alam,Selangor,3.0549,101.5314
40400,POINT(3.0457 101.5573),Jalan Abadi 25/58,Shah Alam,Selangor,3.0457,101.5573
40450,POINT(3.0612 101.5189),Jalan Akal 1/12A,Shah Alam,Selangor,3.0612,101.5189
40460,POINT(3.0538 101.5304),Bukit Kemuning,Shah Alam,Selangor,3.0538,101.5304
40470,POINT(3.0608 101.5661),Bukit JKR Jalan Batu 3 Lama,Shah Alam,Selangor,3.0608,101.5661
40500,POINT(3.0906 101.5296),DYMM Sultan Selangor,Shah Alam,Selangor,3.0906,101.5296
40502,POINT(3.0878 101.5022),YAB Menteri Besar Selangor,Shah Alam,Selangor,3.0878,101.5022
40503,POINT(3.0906 101.5296),Setiausaha Kerajaan Negeri,Shah Alam,Selangor,3.0906,101.5296
40505,POINT(3.0906 101.5296),Biro Pengaduan Awam,Shah Alam,Selangor,3.0906,101.5296
40512,POINT(3.0906 101.5296),Penasihat Undang-Undang Negeri,Shah Alam,Selangor,3.0906,101.5296
40517,POINT(3.1583 101.6943),Jabatan Perpaduan Negara,Shah Alam,Selangor,3.1583,101.6943
40520,POINT(3.0906 101.5296),Suruhanjaya Perkhidmatan Awam,Shah Alam,Selangor,3.0906,101.5296
40529,POINT(3.0906 101.5296),Unit Penyelidikan Sosio Ekonomi,Shah Alam,Selangor,3.0906,101.5296
40542,POINT(3.0906 101.5296),Pendaftar Kesatuan Sekerja,Shah Alam,Selangor,3.0906,101.5296
40548,POINT(3.0906 101.5296),Jabatan Hal Ehwal Orang Asli,Shah Alam,Selangor,3.0906,101.5296
40550,POINT(3.0906 101.5296),Jabatan Imigresen,Shah Alam,Selangor,3.0906,101.5296
40551,POINT(3.0851 101.5234),Jabatan Pendaftaran Negara,Shah Alam,Selangor,3.0851,101.5234
40560,POINT(3.0906 101.5296),Ketua Polis Negeri,Shah Alam,Selangor,3.0906,101.5296
40564,POINT(3.0906 101.5296),Jabatan Kebajikan Masyarakat,Shah Alam,Selangor,3.0906,101.5296
40570,POINT(3.0906 101.5296),Jabatan Belia & Sukan,Shah Alam,Selangor,3.0906,101.5296
40572,POINT(3.0906 101.5296),Perpustakaan Awam Negeri,Shah Alam,Selangor,3.0906,101.5296
40576,POINT(3.0906 101.5296),Jabatan Tanah & Galian,Shah Alam,Selangor,3.0906,101.5296
40578,POINT(3.0906 101.5296),Jabatan Ukur & Pemetaan,Shah Alam,Selangor,3.0906,101.5296
40582,POINT(3.0906 101.5296),Jabatan Kerja Raya,Shah Alam,Selangor,3.0906,101.5296
40590,POINT(3.0906 101.5296),Jabatan Kesihatan,Shah Alam,Selangor,3.0906,101.5296
40592,POINT(3.0906 101.5296),Jabatan Penilaian Harta,Shah Alam,Selangor,3.0906,101.5296
40594,POINT(3.0906 101.5296),Akauntan Negeri,Shah Alam,Selangor,3.0906,101.5296
40596,POINT(3.0906 101.5296),Jabatan Kastam & Eksais Di Raja,Shah Alam,Selangor,3.0906,101.5296
40598,POINT(3.0906 101.5296),Kumpulan Wang Simpanan Pekerja,Shah Alam,Selangor,3.0906,101.5296
40604,POINT(3.0906 101.5296),Jabatan Pendidikan,Shah Alam,Selangor,3.0906,101.5296
40607,POINT(3.0906 101.5296),Pejabat Mara Negeri,Shah Alam,Selangor,3.0906,101.5296
40608,POINT(3.6795 100.9886),Jabatan Pembangunan Koperasi,Shah Alam,Selangor,3.6795,100.9886
40610,POINT(3.0906 101.5296),Bahagian Pelesenan - Kementerian Penerangan,Shah Alam,Selangor,3.0906,101.5296
40612,POINT(3.1683 101.7118),Jabatan Penerangan,Shah Alam,Selangor,3.1683,101.7118
40620,POINT(3.0934 101.5833),Jabatan Pengangkutan Jalan,Shah Alam,Selangor,3.0934,101.5833
40622,POINT(3.0906 101.5296),Penguatkuasa Kem Perdagangan Dalam Negeri,Shah Alam,Selangor,3.0906,101.5296
40626,POINT(3.0906 101.5296),Jabatan Pengairan & Saliran,Shah Alam,Selangor,3.0906,101.5296
40632,POINT(3.0906 101.5296),Jabatan Pertanian,Shah Alam,Selangor,3.0906,101.5296
40646,POINT(3.0906 101.5296),Jabatan Perancang Bandar & Desa,Shah Alam,Selangor,3.0906,101.5296
40648,POINT(3.0906 101.5296),Jabatan Bomba & Penyelamat,Shah Alam,Selangor,3.0906,101.5296
40660,POINT(3.0906 101.5296),Jabatan Perhutanan,Shah Alam,Selangor,3.0906,101.5296
40664,POINT(3.672 100.9829),Jabatan Perhilitan,Shah Alam,Selangor,3.672,100.9829
40670,POINT(3.0906 101.5296),Pos Malaysia Berhad,Shah Alam,Selangor,3.0906,101.5296
40672,POINT(3.0906 101.5296),Telekom Malaysia Berhad,Shah Alam,Selangor,3.0906,101.5296
40673,POINT(3.0906 101.5296),Tenaga Nasional Berhad,Shah Alam,Selangor,3.0906,101.5296
40674,POINT(3.0906 101.5296),Pegawai Kemajuan Negeri,Shah Alam,Selangor,3.0906,101.5296
40675,POINT(3.0906 101.5296),Majlis Perbandaran Shah Alam,Shah Alam,Selangor,3.0906,101.5296
40676,POINT(3.0906 101.5296),Jabatan Agama Islam Selangor,Shah Alam,Selangor,3.0906,101.5296
40680,POINT(3.0906 101.5296),Dewan Undangan Negeri,Shah Alam,Selangor,3.0906,101.5296
40690,POINT(3.0906 101.5296),Suruhanjaya Pilihanraya Negeri,Shah Alam,Selangor,3.0906,101.5296
40700,POINT(3.0906 101.5296),Shah Alam - Peti Surat 7000 - 7055,Shah Alam,Selangor,3.0906,101.5296
40702,POINT(3.0906 101.5296),Shah Alam - Peti Surat 7056 - 7111,Shah Alam,Selangor,3.0906,101.5296
40704,POINT(3.0906 101.5296),Shah Alam - Peti Surat 7112 - 7167,Shah Alam,Selangor,3.0906,101.5296
40706,POINT(3.0906 101.5296),Shah Alam - Peti Surat 7168 - 7223,Shah Alam,Selangor,3.0906,101.5296
40708,POINT(3.0906 101.5296),Shah Alam - Peti Surat 7224 - 7279,Shah Alam,Selangor,3.0906,101.5296
40710,POINT(3.0906 101.5296),Shah Alam - Peti Surat 7280 - 7335,Shah Alam,Selangor,3.0906,101.5296
40712,POINT(3.0906 101.5296),Shah Alam - Peti Surat 7336 - 7391,Shah Alam,Selangor,3.0906,101.5296
40714,POINT(3.0906 101.5296),Shah Alam - Peti Surat 7392 - 7447,Shah Alam,Selangor,3.0906,101.5296
40716,POINT(3.0906 101.5296),Shah Alam - Peti Surat 7448 - 7503,Shah Alam,Selangor,3.0906,101.5296
40718,POINT(3.0906 101.5296),Shah Alam - Peti Surat 7504 - 7559,Shah Alam,Selangor,3.0906,101.5296
40720,POINT(3.0906 101.5296),Shah Alam - Peti Surat 7560 - 7615,Shah Alam,Selangor,3.0906,101.5296
40722,POINT(3.0906 101.5296),Shah Alam - Peti Surat 7616 - 7671,Shah Alam,Selangor,3.0906,101.5296
40724,POINT(3.0906 101.5296),Shah Alam - Peti Surat 7672 - 7727,Shah Alam,Selangor,3.0906,101.5296
40726,POINT(3.0906 101.5296),Shah Alam - Peti Surat 7728 - 7783,Shah Alam,Selangor,3.0906,101.5296
40728,POINT(3.0906 101.5296),Shah Alam - Peti Surat 7784 - 7839,Shah Alam,Selangor,3.0906,101.5296
40730,POINT(3.0906 101.5296),Shah Alam - Peti Surat 7840 - 7896,Shah Alam,Selangor,3.0906,101.5296
40732,POINT(3.0906 101.5296),Shah Alam - Peti Surat 7897 - 7951,Shah Alam,Selangor,3.0906,101.5296
40800,POINT(3.0906 101.5296),Bukit Raja - Peti Surat (2000 - 2056),Shah Alam,Selangor,3.0906,101.5296
40802,POINT(3.0906 101.5296),Bukit Raja - Peti Surat (2057 - 2111),Shah Alam,Selangor,3.0906,101.5296
40804,POINT(3.0906 101.5296),Bukit Raja - Peti Surat (2112 - 2166),Shah Alam,Selangor,3.0906,101.5296
40806,POINT(3.0906 101.5296),Bukit Raja - Peti Surat (2167 - 2221),Shah Alam,Selangor,3.0906,101.5296
40808,POINT(3.0906 101.5296),Bukit Raja - Peti Surat (2222 - 2276),Shah Alam,Selangor,3.0906,101.5296
40810,POINT(3.0906 101.5296),Bukit Raja - Peti Surat (2277 - 2312),Shah Alam,Selangor,3.0906,101.5296
40990,POINT(3.0906 101.5296),Shah Alam - Beg Berkunci,Shah Alam ,Selangor,3.0906,101.5296
41000,POINT(3.0349 101.5119),Jalan Bentara,Klang,Selangor,3.0349,101.5119
41050,POINT(3.0645 101.4786),Bandar Bukit Raja,Klang,Selangor,3.0645,101.4786
41100,POINT(3.0492 101.4514),Gedung Raja Abdullah,Klang,Selangor,3.0492,101.4514
41150,POINT(3.0489 101.4877),Jalan Angsa,Klang,Selangor,3.0489,101.4877
41200,POINT(3.0232 101.4621),Bandar Botanic,Klang,Selangor,3.0232,101.4621
41250,POINT(3.04 101.4496),Jalan Kampung Delek,Klang,Selangor,3.04,101.4496
41300,POINT(3.0641 101.466),Jalan Baharu,Klang,Selangor,3.0641,101.466
41400,POINT(3.0557 101.4611),Jalan Alor Setar,Klang,Selangor,3.0557,101.4611
41506,POINT(3.0431 101.4407),Mahkamah Daerah,Klang,Selangor,3.0431,101.4407
41560,POINT(3.0431 101.4407),Ketua Polis Daerah Klang,Klang,Selangor,3.0431,101.4407
41586,POINT(3.0431 101.4407),Hospital Tengku Ampuan Rahimah,Klang,Selangor,3.0431,101.4407
41672,POINT(3.0431 101.4407),Telekom Malaysia Berhad,Klang,Selangor,3.0431,101.4407
41700,POINT(3.0433 101.4413),Klang - Peti Surat 1 - 37,Klang,Selangor,3.0433,101.4413
41710,POINT(3.0431 101.4407),Klang - Peti Surat 149 - 160,Klang,Selangor,3.0431,101.4407
41720,POINT(3.0431 101.4407),Klang - Peti Surat 161 - 202,Klang,Selangor,3.0431,101.4407
41900,POINT(3.0431 101.4407),Klang - Peti Surat 38,Klang,Selangor,3.0431,101.4407
41902,POINT(3.0431 101.4407),Klang - Peti Surat 59,Klang,Selangor,3.0431,101.4407
41904,POINT(3.0431 101.4407),Klang - Peti Surat 61,Klang,Selangor,3.0431,101.4407
41906,POINT(3.0431 101.4407),Klang - Peti Surat 64,Klang,Selangor,3.0431,101.4407
41908,POINT(3.0431 101.4407),Klang - Peti Surat 95,Klang,Selangor,3.0431,101.4407
41910,POINT(3.0431 101.4407),Klang - Peti Surat 147,Klang,Selangor,3.0431,101.4407
41912,POINT(3.0431 101.4407),Klang - Peti Surat 148,Klang,Selangor,3.0431,101.4407
41914,POINT(3.0431 101.4407),Klang - Peti Surat 203,Klang,Selangor,3.0431,101.4407
41916,POINT(3.0431 101.4407),Klang - Peti Surat 219,Klang,Selangor,3.0431,101.4407
41918,POINT(3.0431 101.4407),Klang - Peti Surat 230,Klang,Selangor,3.0431,101.4407
41990,POINT(3.0431 101.4407),Klang - Beg Berkunci,Klang,Selangor,3.0431,101.4407
42000,POINT(3.0186 101.4286),Bagan Hylam,Pelabuhan Klang,Selangor,3.0186,101.4286
42009,POINT(3.0042 101.4134),Pelabuhan Klang - Beg Berkunci,Pelabuhan Klang,Selangor,3.0042,101.4134
42100,POINT(3.0592 101.4615),Jalab 8A/ KU4,Klang,Selangor,3.0592,101.4615
42200,POINT(3.1331 101.4207),"Batu 13 1/2, Jalan Kapar (KU 14)",Kapar,Selangor,3.1331,101.4207
42300,POINT(3.1682 101.5271),Bandar Alam Perdana,Bandar Puncak Alam,Selangor,3.1682,101.5271
42425,POINT(3.0195 101.5246),Jalan Utama 41,Telok Panglima Garang,Selangor,3.0195,101.5246
42500,POINT(3.0639 101.5355),"Batu 10, Kampung Kebun Baru",Telok Panglima Garang,Selangor,3.0639,101.5355
42507,POINT(2.9129 101.4686),Telok Panglima Garang - Peti Surat,Telok Panglima Garang,Selangor,2.9129,101.4686
42509,POINT(2.9129 101.4686),Telok Panglima Garang - Beg Berkunci,Telok Panglima Garang,Selangor,2.9129,101.4686
42600,POINT(2.9723 101.5282),Jalan Bacang,Jenjarom,Selangor,2.9723,101.5282
42610,POINT(2.8382 101.6827),Bandar Saujana Putra,Jenjarom,Selangor,2.8382,101.6827
42700,POINT(2.9092 101.5279),Bandar Sri Ehsan,Banting,Selangor,2.9092,101.5279
42800,POINT(2.7691 101.5625),Batu Laut,Tanjong Sepat,Selangor,2.7691,101.5625
42920,POINT(3.1373 101.7471),Institut Pendidikan Negeri Selangor (INSPENS),Pulau Indah,Selangor,3.1373,101.7471
42940,POINT(2.9555 101.3268),Pulau Lumut,Pulau Ketam,Selangor,2.9555,101.3268
42960,POINT(2.8879 101.3913),"Division (1, 2, 4 & 6)",Pulau Carey,Selangor,2.8879,101.3913
43000,POINT(3.0094 101.7755),5 Residency IOI Resort,Kajang,Selangor,3.0094,101.7755
43007,POINT(2.9977 101.7864),Kajang - Peti Surat,Kajang,Selangor,2.9977,101.7864
43009,POINT(2.9977 101.7864),Kajang - Beg Berkunci,Kajang,Selangor,2.9977,101.7864
43100,POINT(3.0719 101.8347),Hulu Langat,Hulu Langat,Selangor,3.0719,101.8347
43200,POINT(3.0643 101.7543),Apartment Puncak Baiduri,Cheras,Selangor,3.0643,101.7543
43207,POINT(3.0427 101.7714),Batu 9 Cheras - Peti Surat,Cheras,Selangor,3.0427,101.7714
43300,POINT(3.0383 101.7094),Bandar Putra Permai ,Seri Kembangan,Selangor,3.0383,101.7094
43400,POINT(2.9892 101.7125),Universiti Putra Malaysia (UPM),Serdang,Selangor,2.9892,101.7125
43500,POINT(2.9982 101.8017),Balai Polis Semenyih,Semenyih,Selangor,2.9982,101.8017
43558,POINT(2.9977 101.7864),Ibu Pejabat Penjara Malaysia,Kajang,Selangor,2.9977,101.7864
43600,POINT(2.9271 101.7802),Universiti Kebangsaan Malaysia (UKM),Bangi,Selangor,2.9271,101.7802
43650,POINT(2.9918 101.7455),Bandar Baru Bangi,Bandar Baru Bangi,Selangor,2.9918,101.7455
43700,POINT(2.952 101.8261),Bandar Tasek Kesuma,Beranang,Selangor,2.952,101.8261
43800,POINT(2.9686 101.652),Bukit Tampoi,Dengkil,Selangor,2.9686,101.652
43807,POINT(2.8643 101.6775),Dengkil - Beg Berkunci,Dengkil,Selangor,2.8643,101.6775
43900,POINT(2.9765 101.7067),Bandar Baru Salak Tinggi,Sepang,Selangor,2.9765,101.7067
43950,POINT(2.8526 101.632),Helang Tiram,Sungai Pelek,Selangor,2.8526,101.632
44000,POINT(3.386 101.5488),Jalan Bendahara,Kuala Kubu Baru,Selangor,3.386,101.5488
44010,POINT(3.3057 101.5167),Gedangsa,Kuala Kubu Baru,Selangor,3.3057,101.5167
44020,POINT(3.4593 101.4807),Jalan Kemudi,Kuala Kubu Baru,Selangor,3.4593,101.4807
44100,POINT(3.5566 101.5612),Bandar Baru Lembah Beringin,Kerling,Selangor,3.5566,101.5612
44110,POINT(3.0224 101.7237),Jalan Anggerik,Kuala Kubu Baru,Selangor,3.0224,101.7237
44200,POINT(3.3861 101.6093),Batang Kali,Rasa,Selangor,3.3861,101.6093
44300,POINT(3.3751 101.6306),Bagan Pasir Penampang,Batang Kali,Selangor,3.3751,101.6306
45000,POINT(3.2457 101.3678),Bagan Beting Kepah,Kuala Selangor,Selangor,3.2457,101.3678
